age,'workclass','fnlwgt','education','education-num','marital-status','occupation','relationship','race','sex','capital-gain','capital-loss','hours-per-week','native-country','income'
31,'Federal-gov',210926,'HS-grad',9,'Separated','Handlers-cleaners','Unmarried','White','Female',0,0,40,'United-States','<=50K'
30,'Private',261023,'Some-college',10,'Divorced','Machine-op-inspct','Unmarried','White','Male',0,0,50,'United-States','<=50K'
27,'Private',360097,'HS-grad',9,'Never-married','Handlers-cleaners','Not-in-family','Black','Male',0,0,40,'United-States','<=50K'
42,'Private',197522,'Some-college',10,'Separated','Machine-op-inspct','Unmarried','Black','Female',0,0,40,'United-States','<=50K'
35,'Private',48779,'HS-grad',9,'Married-civ-spouse','Farming-fishing','Husband','White','Male',0,0,35,'United-States','<=50K'
45,'Private',161819,'11th',7,'Separated','Adm-clerical','Unmarried','Black','Female',0,0,25,'United-States','<=50K'
24,'Private',230229,'5th-6th',3,'Never-married','Machine-op-inspct','Other-relative','White','Male',0,0,40,'Mexico','<=50K'
51,'Private',182740,'HS-grad',9,'Divorced','Prof-specialty','Unmarried','White','Male',0,0,40,'United-States','<=50K'
64,'Private',170483,'HS-grad',9,'Widowed','Other-service','Not-in-family','White','Female',0,0,38,'United-States','<=50K'
31,'Private',163890,'Some-college',10,'Never-married','Prof-specialty','Unmarried','Black','Female',0,0,40,'United-States','<=50K'
28,'Private',271936,'Some-college',10,'Never-married','Exec-managerial','Not-in-family','White','Female',0,0,35,'United-States','<=50K'
49,'Private',105614,'10th',6,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,50,'United-States','<=50K'
27,'Private',271714,'Some-college',10,'Never-married','Other-service','Own-child','White','Female',0,0,30,'United-States','<=50K'
30,'Private',340917,'Some-college',10,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,40,'United-States','<=50K'
27,'Private',110648,'Bachelors',13,'Never-married','Tech-support','Own-child','White','Male',0,0,40,'United-States','<=50K'
31,'Private',191834,'HS-grad',9,'Divorced','Machine-op-inspct','Other-relative','White','Male',0,0,40,'United-States','<=50K'
34,'Private',168768,'Assoc-acdm',12,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,35,'United-States','<=50K'
29,'Private',40083,'Doctorate',16,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,40,'Canada','<=50K'
51,'Private',209912,'Bachelors',13,'Divorced','Exec-managerial','Not-in-family','Amer-Indian-Eskimo','Male',0,0,50,'United-States','<=50K'
34,'Private',148226,'HS-grad',9,'Never-married','Machine-op-inspct','Unmarried','Black','Female',0,0,48,'United-States','<=50K'
31,'Private',301637,'Assoc-voc',11,'Never-married','Farming-fishing','Own-child','White','Male',0,0,40,'United-States','<=50K'
30,'Private',206512,'Bachelors',13,'Never-married','Exec-managerial','Not-in-family','White','Male',0,0,44,'United-States','<=50K'
30,'Private',172304,'Assoc-voc',11,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,55,'United-States','<=50K'
64,'Private',103021,'7th-8th',4,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
19,'Private',167859,'HS-grad',9,'Never-married','Other-service','Own-child','Black','Male',0,0,40,'United-States','<=50K'
39,'Local-gov',134367,'HS-grad',9,'Never-married','Adm-clerical','Own-child','White','Female',0,0,35,'United-States','<=50K'
31,'Private',279680,'Some-college',10,'Married-civ-spouse','Handlers-cleaners','Husband','White','Male',0,0,45,'United-States','<=50K'
26,'Private',159732,'HS-grad',9,'Never-married','Machine-op-inspct','Not-in-family','White','Male',0,0,52,'United-States','<=50K'
46,'Private',117059,'Assoc-voc',11,'Married-civ-spouse','Transport-moving','Husband','Amer-Indian-Eskimo','Male',0,0,60,'United-States','<=50K'
22,'Private',173736,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
22,'Private',310152,'Some-college',10,'Never-married','Protective-serv','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
23,'Private',324960,'HS-grad',9,'Never-married','Craft-repair','Other-relative','White','Male',0,0,40,'United-States','<=50K'
58,'Private',293399,'11th',7,'Widowed','Machine-op-inspct','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
30,'Private',147596,'Some-college',10,'Divorced','Adm-clerical','Unmarried','Black','Female',0,0,40,'United-States','<=50K'
26,'Private',94936,'Assoc-acdm',12,'Never-married','Sales','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
27,'Private',240809,'Some-college',10,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,56,'United-States','<=50K'
41,'Private',139907,'Assoc-voc',11,'Separated','Craft-repair','Not-in-family','White','Male',0,0,30,'United-States','<=50K'
29,'Private',174645,'11th',7,'Divorced','Craft-repair','Unmarried','White','Female',0,0,52,'United-States','<=50K'
19,'Private',25429,'Some-college',10,'Never-married','Sales','Not-in-family','White','Female',0,0,25,'United-States','<=50K'
23,'Private',169104,'Some-college',10,'Never-married','Sales','Own-child','Asian-Pac-Islander','Male',0,0,25,'United-States','<=50K'
53,'Private',200576,'11th',7,'Divorced','Craft-repair','Other-relative','White','Female',0,0,40,'United-States','<=50K'
47,'Private',278900,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','<=50K'
43,'State-gov',182254,'Some-college',10,'Divorced','Adm-clerical','Unmarried','White','Female',0,0,40,'United-States','<=50K'
30,'Private',243165,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','<=50K'
27,'Self-emp-not-inc',206889,'Some-college',10,'Married-civ-spouse','Farming-fishing','Husband','White','Male',0,0,50,'United-States','<=50K'
22,'Private',32732,'Some-college',10,'Never-married','Prof-specialty','Own-child','White','Male',0,0,50,'United-States','<=50K'
39,'Private',444219,'HS-grad',9,'Married-civ-spouse','Craft-repair','Wife','Black','Female',0,0,45,'United-States','<=50K'
30,'Self-emp-not-inc',31510,'Assoc-acdm',12,'Divorced','Craft-repair','Not-in-family','White','Male',0,0,50,'United-States','<=50K'
60,'Private',82775,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,55,'United-States','<=50K'
20,'Private',137974,'Some-college',10,'Never-married','Other-service','Own-child','White','Female',0,0,30,'United-States','<=50K'
30,'Private',393965,'Assoc-acdm',12,'Divorced','Adm-clerical','Not-in-family','White','Female',0,0,25,'United-States','<=50K'
47,'Private',105381,'HS-grad',9,'Divorced','Sales','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
18,'Private',256967,'10th',6,'Never-married','Sales','Other-relative','Black','Female',0,0,40,'United-States','<=50K'
23,'State-gov',283499,'HS-grad',9,'Never-married','Protective-serv','Own-child','White','Male',0,0,40,'United-States','<=50K'
34,'Private',176244,'7th-8th',4,'Married-civ-spouse','Other-service','Wife','White','Female',0,0,40,'United-States','<=50K'
53,'Private',158746,'Some-college',10,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,40,'United-States','<=50K'
28,'Federal-gov',53147,'Bachelors',13,'Never-married','Exec-managerial','Not-in-family','Black','Male',0,0,40,'United-States','<=50K'
39,'Private',164733,'Some-college',10,'Divorced','Adm-clerical','Not-in-family','White','Female',0,0,45,'United-States','<=50K'
30,'Private',289458,'Bachelors',13,'Never-married','Exec-managerial','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
37,'Self-emp-inc',188774,'11th',7,'Married-spouse-absent','Sales','Not-in-family','White','Male',0,0,60,'United-States','<=50K'
28,'Private',184831,'Some-college',10,'Never-married','Craft-repair','Unmarried','White','Male',0,0,40,'United-States','<=50K'
27,'Private',203776,'Assoc-acdm',12,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,55,'United-States','<=50K'
38,'Private',186959,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','<=50K'
31,'Private',182896,'HS-grad',9,'Never-married','Craft-repair','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
20,'Private',161708,'Some-college',10,'Never-married','Sales','Own-child','White','Female',0,0,35,'United-States','<=50K'
30,'Local-gov',154935,'Assoc-acdm',12,'Never-married','Protective-serv','Not-in-family','Black','Male',0,0,40,'United-States','<=50K'
22,'Private',291386,'Some-college',10,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
45,'State-gov',127089,'Masters',14,'Divorced','Exec-managerial','Not-in-family','White','Male',0,0,45,'United-States','<=50K'
33,'Private',132705,'9th',5,'Separated','Adm-clerical','Not-in-family','White','Male',0,0,48,'United-States','<=50K'
31,'Private',288983,'Some-college',10,'Never-married','Protective-serv','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
36,'Private',185325,'HS-grad',9,'Never-married','Transport-moving','Not-in-family','White','Male',0,0,35,'United-States','<=50K'
29,'Private',147340,'Some-college',10,'Never-married','Sales','Own-child','White','Female',0,0,40,'United-States','<=50K'
33,'Private',112820,'Assoc-voc',11,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,40,'United-States','<=50K'
23,'Private',208946,'Bachelors',13,'Never-married','Sales','Own-child','White','Male',0,0,32,'United-States','<=50K'
27,'Private',138705,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,53,'United-States','<=50K'
35,'Self-emp-not-inc',120066,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','Amer-Indian-Eskimo','Male',0,0,60,'United-States','<=50K'
45,'Local-gov',191776,'Masters',14,'Divorced','Prof-specialty','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
27,'Private',411950,'Bachelors',13,'Never-married','Prof-specialty','Not-in-family','White','Male',0,0,60,'United-States','<=50K'
40,'Private',141537,'10th',6,'Divorced','Machine-op-inspct','Not-in-family','Black','Female',0,0,40,'United-States','<=50K'
30,'Private',164309,'HS-grad',9,'Never-married','Sales','Not-in-family','White','Female',0,0,35,'United-States','<=50K'
45,'Private',135044,'HS-grad',9,'Divorced','Machine-op-inspct','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
22,'Private',222490,'Some-college',10,'Never-married','Sales','Own-child','White','Female',0,0,30,'United-States','<=50K'
51,'State-gov',243631,'10th',6,'Married-civ-spouse','Craft-repair','Husband','Amer-Indian-Eskimo','Male',0,0,40,'United-States','<=50K'
30,'Private',171876,'Prof-school',15,'Never-married','Prof-specialty','Not-in-family','White','Female',0,0,45,'United-States','<=50K'
33,'Private',219838,'10th',6,'Married-civ-spouse','Farming-fishing','Husband','White','Male',0,0,40,'United-States','<=50K'
45,'Private',127303,'Some-college',10,'Never-married','Machine-op-inspct','Own-child','White','Male',0,0,45,'United-States','<=50K'
34,'Private',82938,'HS-grad',9,'Married-civ-spouse','Farming-fishing','Husband','White','Male',0,0,50,'United-States','<=50K'
26,'Private',88449,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,36,'United-States','<=50K'
42,'State-gov',167581,'Bachelors',13,'Never-married','Adm-clerical','Other-relative','White','Female',0,0,40,'United-States','<=50K'
46,'Self-emp-not-inc',225456,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','<=50K'
22,'Private',191324,'Some-college',10,'Never-married','Protective-serv','Own-child','White','Male',0,0,25,'United-States','<=50K'
38,'Private',110013,'Some-college',10,'Divorced','Adm-clerical','Unmarried','White','Female',0,0,43,'United-States','<=50K'
22,'Private',42004,'Some-college',10,'Never-married','Prof-specialty','Own-child','White','Male',0,0,30,'United-States','<=50K'
24,'Private',41356,'Some-college',10,'Never-married','Prof-specialty','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
24,'Private',537222,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','<=50K'
52,'Private',329733,'Some-college',10,'Never-married','Exec-managerial','Not-in-family','White','Male',0,0,40,'United-States','<=50K'
28,'Private',129460,'9th',5,'Never-married','Craft-repair','Not-in-family','White','Male',0,0,40,'El-Salvador','<=50K'
40,'Private',126701,'9th',5,'Never-married','Transport-moving','Not-in-family','White','Male',0,0,45,'United-States','<=50K'
57,'Self-emp-inc',195835,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','<=50K'
48,'Private',176140,'11th',7,'Divorced','Other-service','Unmarried','Black','Female',0,0,40,'United-States','<=50K'
33,'Private',172498,'Some-college',10,'Divorced','Handlers-cleaners','Own-child','White','Male',0,0,40,'United-States','<=50K'
42,'Private',152676,'HS-grad',9,'Divorced','Exec-managerial','Own-child','White','Male',0,0,40,'United-States','<=50K'
26,'Private',171114,'Bachelors',13,'Never-married','Exec-managerial','Own-child','White','Female',0,0,40,'United-States','<=50K'
19,'Private',61855,'HS-grad',9,'Never-married','Prof-specialty','Other-relative','White','Female',0,0,30,'United-States','<=50K'
20,'Private',232799,'HS-grad',9,'Never-married','Prof-specialty','Own-child','Black','Female',0,0,25,'United-States','<=50K'
52,'Local-gov',512103,'Some-college',10,'Divorced','Transport-moving','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
68,'Private',213720,'HS-grad',9,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','<=50K'
48,'Private',101299,'Assoc-acdm',12,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,45,'United-States','<=50K'
37,'Private',200863,'Some-college',10,'Widowed','Craft-repair','Unmarried','White','Male',0,0,40,'United-States','<=50K'
34,'Private',178951,'HS-grad',9,'Married-civ-spouse','Sales','Husband','White','Male',0,0,45,'United-States','<=50K'
47,'Private',236805,'Some-college',10,'Divorced','Sales','Unmarried','White','Female',0,0,60,'United-States','<=50K'
27,'Private',144133,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Other-relative','White','Male',0,0,50,'United-States','<=50K'
28,'Private',192588,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,40,'United-States','<=50K'
52,'Private',302847,'11th',7,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,40,'United-States','<=50K'
26,'Private',104045,'Bachelors',13,'Never-married','Exec-managerial','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
19,'Private',318002,'HS-grad',9,'Never-married','Adm-clerical','Own-child','White','Male',0,0,40,'United-States','<=50K'
18,'Private',139576,'HS-grad',9,'Never-married','Adm-clerical','Own-child','White','Female',0,0,40,'United-States','<=50K'
20,'Private',444554,'10th',6,'Never-married','Handlers-cleaners','Own-child','White','Male',0,0,40,'United-States','<=50K'
46,'Private',128645,'Some-college',10,'Divorced','Prof-specialty','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
27,'Private',214858,'10th',6,'Married-civ-spouse','Craft-repair','Other-relative','White','Male',0,0,55,'United-States','<=50K'
50,'Private',344621,'HS-grad',9,'Divorced','Machine-op-inspct','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
32,'Private',375833,'11th',7,'Never-married','Craft-repair','Other-relative','White','Male',0,0,40,'United-States','<=50K'
24,'Private',424494,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,30,'United-States','<=50K'
28,'Private',175710,'Bachelors',13,'Never-married','Adm-clerical','Not-in-family','White','Female',0,0,30,'United-States','<=50K'
20,'State-gov',349365,'HS-grad',9,'Never-married','Other-service','Not-in-family','White','Female',0,0,40,'United-States','<=50K'
27,'Private',195678,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','<=50K'
21,'Private',75763,'Some-college',10,'Married-civ-spouse','Sales','Wife','Amer-Indian-Eskimo','Female',0,0,40,'United-States','<=50K'
49,'Private',60751,'HS-grad',9,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,40,'United-States','<=50K'
27,'Self-emp-not-inc',207948,'Some-college',10,'Never-married','Other-service','Not-in-family','Black','Male',0,0,40,'United-States','<=50K'
